#  -21000000  1000  11000000
 -2.07680E+07  9.55553E-02  4.55167E+01  4.31831E-03  2.59018E+00  1.34605E+02
 -2.07670E+07  9.66151E-02  4.55108E+01 -7.22960E-03  3.55709E+02  1.34605E+02
 -2.07660E+07  9.77399E-02  4.54802E+01 -1.88874E-02  3.48858E+02  1.34549E+02
 -2.07650E+07  9.87627E-02  4.54234E+01 -3.05496E-02  3.41982E+02  1.34432E+02
 -2.07640E+07  9.98644E-02  4.53423E+01 -4.17359E-02  3.35296E+02  1.34259E+02
 -2.07630E+07  1.00857E-01  4.52357E+01 -5.25110E-02  3.28624E+02  1.34025E+02
 -2.07620E+07  1.01888E-01  4.51044E+01 -6.27048E-02  3.22017E+02  1.33734E+02
 -2.07610E+07  1.02717E-01  4.49507E+01 -7.19446E-02  3.15539E+02  1.33388E+02
 -2.07600E+07  1.03435E-01  4.47735E+01 -8.02346E-02  3.09131E+02  1.32984E+02
 -2.07590E+07  1.04096E-01  4.45743E+01 -8.75549E-02  3.02744E+02  1.32526E+02
 -2.07580E+07  1.04488E-01  4.43545E+01 -9.36286E-02  2.96353E+02  1.32015E+02
 -2.07570E+07  1.04680E-01  4.41140E+01 -9.83205E-02  2.90074E+02  1.31450E+02
 -2.07560E+07  1.04821E-01  4.38544E+01 -1.01789E-01  2.83814E+02  1.30836E+02
 -2.07550E+07  1.04802E-01  4.35745E+01 -1.03927E-01  2.77409E+02  1.30169E+02
 -2.07540E+07  1.04606E-01  4.32758E+01 -1.04586E-01  2.71119E+02  1.29451E+02
 -2.07530E+07  1.04355E-01  4.29588E+01 -1.03927E-01  2.64805E+02  1.28685E+02
 -2.07520E+07  1.04203E-01  4.26217E+01 -1.02078E-01  2.58409E+02  1.27868E+02
 -2.07510E+07  1.03770E-01  4.22658E+01 -9.87172E-02  2.52047E+02  1.26996E+02
 -2.07500E+07  1.03449E-01  4.18909E+01 -9.42959E-02  2.45717E+02  1.26075E+02
 -2.07490E+07  1.03177E-01  4.14959E+01 -8.88090E-02  2.39400E+02  1.25099E+02
 -2.07480E+07  1.02785E-01  4.10826E+01 -8.21372E-02  2.33046E+02  1.24071E+02
 -2.07470E+07  1.02437E-01  4.06493E+01 -7.46571E-02  2.26787E+02  1.22987E+02
 -2.07460E+07  1.02002E-01  4.01976E+01 -6.63254E-02  2.20559E+02  1.21848E+02
 -2.07450E+07  1.01714E-01  3.97294E+01 -5.73915E-02  2.14350E+02  1.20662E+02
 -2.07440E+07  1.01198E-01  3.92426E+01 -4.78590E-02  2.08224E+02  1.19418E+02
 -2.07430E+07  1.00723E-01  3.87414E+01 -3.79249E-02  2.02119E+02  1.18129E+02
 -2.07420E+07  1.00255E-01  3.82272E+01 -2.78841E-02  1.96149E+02  1.16797E+02
 -2.07410E+07  9.96105E-02  3.76993E+01 -1.74130E-02  1.90068E+02  1.15419E+02
 -2.07400E+07  9.88772E-02  3.71632E+01 -7.29139E-03  1.84229E+02  1.14008E+02
 -2.07390E+07  9.80826E-02  3.66194E+01  2.77739E-03  1.78377E+02  1.12567E+02
 -2.07380E+07  9.72761E-02  3.60693E+01  1.27282E-02  1.72482E+02  1.11098E+02
 -2.07370E+07  9.61332E-02  3.55174E+01  2.21085E-02  1.66704E+02  1.09612E+02
 -2.07360E+07  9.49945E-02  3.49643E+01  3.10061E-02  1.60950E+02  1.08112E+02
 -2.07350E+07  9.38179E-02  3.44128E+01  3.94059E-02  1.55164E+02  1.06607E+02
 -2.07340E+07  9.24409E-02  3.38652E+01  4.71622E-02  1.49324E+02  1.05101E+02
 -2.07330E+07  9.10589E-02  3.33226E+01  5.40833E-02  1.43563E+02  1.03600E+02
 -2.07320E+07  8.96338E-02  3.27888E+01  6.02893E-02  1.37730E+02  1.02114E+02
 -2.07310E+07  8.82669E-02  3.22639E+01  6.57704E-02  1.31830E+02  1.00646E+02
 -2.07300E+07  8.69079E-02  3.17500E+01  7.03175E-02  1.25991E+02  9.91999E+01
 -2.07290E+07  8.56192E-02  3.12505E+01  7.40289E-02  1.20160E+02  9.77876E+01
 -2.07280E+07  8.44968E-02  3.07652E+01  7.69989E-02  1.14319E+02  9.64098E+01
 -2.07270E+07  8.33214E-02  3.02970E+01  7.90111E-02  1.08510E+02  9.50739E+01
 -2.07260E+07  8.22132E-02  2.98481E+01  8.01511E-02  1.02860E+02  9.37874E+01
